epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,154.935,0,1,1,0,0.000661376,0.000661376,0.000661376
2,329.228,0,1,1,0,0.00131489,0.00131489,0.00131489
